Startup_ID,Name,Sector,Sub-Sector,City,State,Founded_Year,Founder_Name,Funding_Stage,Investment_Type,Amount_Raised,Investors_Count,Lead_Investor,Co-Investors,Valuation_Post_Funding,Revenue,Profitability,Number_of_Employees,Tech_Stack,Primary_Product,Customer_Base_Size,Growth_Rate,Exit_Status,Acquisition_Details,Funding_Date,Pitch_Deck_Link,Social_Media_Followers,Competitors,Patents,ESG_Score,Diversity_Index,Net_Impact_Score
5498888d,Startup_11396,AgriTech,Sub_10,Hyderabad,Maharashtra,2005,Founder_639,Series B,Grant,3478668,4,Investor_303,Investor_510,23893929,695927,No,152,Big Data,Product_23,29905,22.5,Yes,,2016-09-27,http://example.com/pitchdeck/11396,61372,Competitor_52,3,1.58,31.38,7.92
8d25271f,Startup_11397,Retail,Sub_8,Mumbai,Maharashtra,2009,Founder_929,Series B,Convertible Note,4870618,6,Investor_56,Investor_623,19683134,3449629,No,145,IoT,Product_37,58475,29.9,No,,2020-02-26,http://example.com/pitchdeck/11397,36286,Competitor_67,18,9.57,49.78,2.5
fac7f6b5,Startup_11398,EdTech,Sub_1,Pune,Telangana,2021,Founder_167,Series C,Convertible Note,742873,2,Investor_66,Investor_618,62937825,3636270,Yes,308,IoT,Product_18,69377,27.75,Yes,,2022-07-24,http://example.com/pitchdeck/11398,49048,Competitor_71,11,8.11,31.84,1.67
72dd1c97,Startup_11399,FoodTech,Sub_9,Pune,Delhi,2005,Founder_129,Series A,Debt,5602670,3,Investor_432,Investor_783,19395720,1581053,No,79,Big Data,Product_22,18397,32.2,No,,2021-11-16,http://example.com/pitchdeck/11399,20072,Competitor_17,3,6.13,75.42,3.77
97158a68,Startup_11400,EdTech,Sub_2,Mumbai,Delhi,2009,Founder_580,Series D,Grant,3665392,10,Investor_26,Investor_851,74473605,4140533,No,155,AI,Product_23,4925,19.93,No,,2015-04-05,http://example.com/pitchdeck/11400,98219,Competitor_75,1,5.93,69.36,2.71
11fc7767,Startup_11401,Retail,Sub_7,Chennai,Maharashtra,2000,Founder_211,Series D,Equity,7693662,7,Investor_6,Investor_930,3406637,500921,Yes,316,Cloud,Product_19,32666,15.11,No,,2021-04-07,http://example.com/pitchdeck/11401,93673,Competitor_77,7,6.9,26.31,2.91
7396e96b,Startup_11402,FinTech,Sub_4,Mumbai,Maharashtra,2007,Founder_278,Series D,Grant,1785441,4,Investor_131,Investor_576,71459898,2620254,Yes,335,Cloud,Product_47,83613,44.86,Yes,,2023-09-06,http://example.com/pitchdeck/11402,97118,Competitor_61,6,3.38,49.14,9.58
03f25022,Startup_11403,AgriTech,Sub_8,Hyderabad,Tamil Nadu,2021,Founder_897,Series D,Equity,3578321,2,Investor_94,Investor_982,30023554,4273750,Yes,181,AI,Product_15,1403,37.53,Yes,,2022-05-03,http://example.com/pitchdeck/11403,53032,Competitor_84,9,4.59,59.44,8.29
19591dab,Startup_11404,FoodTech,Sub_5,Pune,Maharashtra,2015,Founder_905,Series A,Debt,3015126,7,Investor_207,Investor_509,67341812,1984570,Yes,27,Blockchain,Product_41,3455,24.25,Yes,,2022-06-13,http://example.com/pitchdeck/11404,84484,Competitor_19,0,2.97,66.44,3.7
5e3c9e29,Startup_11405,FinTech,Sub_2,Delhi,Telangana,2007,Founder_697,Series D,Equity,6713105,10,Investor_320,Investor_587,84036001,1997812,Yes,185,AR/VR,Product_18,85786,45.63,No,,2017-11-16,http://example.com/pitchdeck/11405,47686,Competitor_52,11,2.89,47.41,6.65
f7113e36,Startup_11406,HealthTech,Sub_5,Delhi,Tamil Nadu,2019,Founder_68,Series B,Grant,3389106,9,Investor_166,Investor_628,54762621,4207038,Yes,471,Big Data,Product_20,89602,11.15,No,,2017-07-24,http://example.com/pitchdeck/11406,78826,Competitor_13,10,9.91,61.3,7.32
59705b88,Startup_11407,EdTech,Sub_9,Mumbai,Karnataka,2000,Founder_322,Series D,Debt,221424,8,Investor_103,Investor_821,58187887,3002466,Yes,195,AI,Product_40,66612,15.23,Yes,,2021-04-09,http://example.com/pitchdeck/11407,91405,Competitor_45,17,5.95,42.82,9.3
ba0af983,Startup_11408,Retail,Sub_3,Hyderabad,Maharashtra,2006,Founder_764,Seed,Debt,9437265,3,Investor_173,Investor_599,55685113,987052,Yes,135,Cloud,Product_38,63621,21.81,No,,2017-05-03,http://example.com/pitchdeck/11408,47030,Competitor_98,1,1.54,31.71,6.49
38ce5c87,Startup_11409,HealthTech,Sub_8,Mumbai,Tamil Nadu,2007,Founder_690,Seed,Debt,8182283,10,Investor_86,Investor_890,91889912,2509643,No,146,IoT,Product_35,64161,29.01,Yes,Acquirer_174,2017-05-11,http://example.com/pitchdeck/11409,43552,Competitor_6,2,6.7,52.33,3.36
0e418c48,Startup_11410,FinTech,Sub_8,Chennai,Telangana,2007,Founder_187,Series B,Convertible Note,5698851,7,Investor_479,Investor_629,12143084,1546295,No,357,Cloud,Product_29,5933,14.85,No,,2022-03-03,http://example.com/pitchdeck/11410,52716,Competitor_19,6,9.27,24.61,3.83
89b3e283,Startup_11411,FoodTech,Sub_3,Delhi,Telangana,2023,Founder_569,Series D,Convertible Note,3068934,9,Investor_445,Investor_770,27248721,4639779,Yes,211,IoT,Product_22,65436,12.73,No,,2018-06-28,http://example.com/pitchdeck/11411,56551,Competitor_69,12,2.65,73.89,4.25
ae2f8f29,Startup_11412,EdTech,Sub_4,Bangalore,Maharashtra,2000,Founder_434,Series C,Convertible Note,2174773,7,Investor_55,Investor_607,22488366,2990341,Yes,294,AR/VR,Product_29,8927,28.04,Yes,Acquirer_15,2017-06-18,http://example.com/pitchdeck/11412,18894,Competitor_7,10,9.34,47.32,7.1
2f754232,Startup_11413,FoodTech,Sub_1,Bangalore,Telangana,2013,Founder_906,Series B,Debt,3685924,4,Investor_236,Investor_754,47040700,3116054,Yes,134,AR/VR,Product_13,97567,47.37,No,Acquirer_760,2015-11-15,http://example.com/pitchdeck/11413,14933,Competitor_20,10,9.62,35.96,4.42
752bd49f,Startup_11414,Retail,Sub_10,Chennai,Delhi,2015,Founder_991,Series C,Equity,888999,7,Investor_291,Investor_505,41671318,1116160,Yes,328,AI,Product_45,64532,24.15,Yes,,2020-12-21,http://example.com/pitchdeck/11414,91308,Competitor_58,4,4.8,21.56,1.09
2b0f25bf,Startup_11415,HealthTech,Sub_10,Chennai,Karnataka,2009,Founder_198,Series D,Convertible Note,578669,8,Investor_186,Investor_696,32880248,3380384,Yes,164,Big Data,Product_4,31586,42.91,Yes,,2023-02-28,http://example.com/pitchdeck/11415,19684,Competitor_45,2,6.17,43.08,8.66
abe30355,Startup_11416,FinTech,Sub_7,Mumbai,Tamil Nadu,2018,Founder_102,Series D,Grant,7551377,6,Investor_322,Investor_667,94615744,4706211,Yes,370,IoT,Product_28,21147,6.17,Yes,,2015-12-24,http://example.com/pitchdeck/11416,42855,Competitor_55,3,7.91,64.9,6.97
c8c0cd1e,Startup_11417,AgriTech,Sub_2,Bangalore,Tamil Nadu,2001,Founder_124,Series A,Equity,3694129,5,Investor_293,Investor_514,68045599,1179672,Yes,347,Blockchain,Product_45,69544,36.88,Yes,Acquirer_688,2021-10-22,http://example.com/pitchdeck/11417,83943,Competitor_58,13,1.38,67.47,1.4
1f018168,Startup_11418,FinTech,Sub_3,Delhi,Karnataka,2007,Founder_167,Seed,Grant,9397882,3,Investor_321,Investor_993,76106210,4628013,Yes,416,Big Data,Product_10,50416,49.89,Yes,Acquirer_801,2017-03-06,http://example.com/pitchdeck/11418,50644,Competitor_52,0,7.78,53.23,2.76
e8dcc545,Startup_11419,Retail,Sub_7,Delhi,Telangana,2001,Founder_9,IPO,Convertible Note,7054679,9,Investor_212,Investor_935,60453233,4443104,No,449,AI,Product_22,61034,8.2,Yes,,2023-06-08,http://example.com/pitchdeck/11419,85708,Competitor_63,7,2.77,63.38,7.21
ff9d79e7,Startup_11420,TravelTech,Sub_2,Mumbai,Maharashtra,2009,Founder_294,Series B,Convertible Note,4904167,3,Investor_136,Investor_599,75722871,2509550,No,103,AI,Product_11,85915,14.64,Yes,Acquirer_484,2017-07-20,http://example.com/pitchdeck/11420,53327,Competitor_7,3,5.08,22.86,5.68
193a4eed,Startup_11421,TravelTech,Sub_3,Pune,Delhi,2015,Founder_305,Series B,Debt,690332,10,Investor_352,Investor_637,34788896,2991405,No,78,Blockchain,Product_29,20856,20.82,No,,2016-08-04,http://example.com/pitchdeck/11421,4998,Competitor_19,6,6.62,26.5,2.93
4b868846,Startup_11422,HealthTech,Sub_8,Delhi,Maharashtra,2008,Founder_605,Series C,Grant,1044723,6,Investor_67,Investor_918,14546861,3545055,Yes,432,Blockchain,Product_32,76730,24.47,Yes,,2022-10-02,http://example.com/pitchdeck/11422,48945,Competitor_99,9,1.52,26.86,2.42
1d3c8c03,Startup_11423,EdTech,Sub_2,Pune,Maharashtra,2005,Founder_40,Series B,Debt,9490977,7,Investor_15,Investor_760,67402537,4747381,Yes,279,AR/VR,Product_29,62378,48.06,Yes,,2018-11-16,http://example.com/pitchdeck/11423,51261,Competitor_20,2,9.62,41.34,4.68
f583dc8a,Startup_11424,FoodTech,Sub_3,Bangalore,Tamil Nadu,2000,Founder_928,Series C,Equity,7184675,6,Investor_422,Investor_584,85723560,4136522,No,375,Cloud,Product_49,58082,23.84,No,,2022-09-06,http://example.com/pitchdeck/11424,79573,Competitor_81,8,7.45,26.44,2.96
942eeced,Startup_11425,TravelTech,Sub_3,Mumbai,Telangana,2006,Founder_293,Series A,Grant,7505850,4,Investor_87,Investor_600,48885464,1003145,No,457,AR/VR,Product_50,17408,9.64,No,,2018-02-03,http://example.com/pitchdeck/11425,50848,Competitor_88,17,2.13,21.86,6.64
308f4396,Startup_11426,TravelTech,Sub_10,Mumbai,Maharashtra,2009,Founder_202,IPO,Convertible Note,8572749,2,Investor_379,Investor_740,41369058,1404833,No,76,Cloud,Product_26,17107,22.51,Yes,,2020-05-13,http://example.com/pitchdeck/11426,64452,Competitor_16,13,9.96,51.59,8.18
ef3f51e7,Startup_11427,EdTech,Sub_8,Hyderabad,Telangana,2022,Founder_451,Series B,Convertible Note,6014133,4,Investor_199,Investor_585,1976468,4070665,No,320,Cloud,Product_47,60354,44.43,No,,2017-03-15,http://example.com/pitchdeck/11427,12360,Competitor_37,11,1.69,55.14,4.15
5f755420,Startup_11428,Retail,Sub_7,Delhi,Karnataka,2016,Founder_496,Series D,Equity,1154139,8,Investor_334,Investor_750,74772284,1404298,Yes,163,AR/VR,Product_37,1856,5.03,No,Acquirer_12,2020-12-14,http://example.com/pitchdeck/11428,83471,Competitor_78,11,1.13,58.9,7.49
7961c61f,Startup_11429,FoodTech,Sub_6,Mumbai,Telangana,2013,Founder_526,Series A,Equity,8209434,4,Investor_285,Investor_689,9094377,724520,Yes,76,Blockchain,Product_28,56458,35.48,Yes,,2017-07-02,http://example.com/pitchdeck/11429,65296,Competitor_71,19,3.82,69.25,9.55
3c1d668c,Startup_11430,Retail,Sub_7,Delhi,Telangana,2002,Founder_954,Series A,Debt,2697156,9,Investor_456,Investor_744,13558789,687588,Yes,231,AI,Product_8,94572,44.31,No,,2015-03-19,http://example.com/pitchdeck/11430,2425,Competitor_83,2,4.52,39.95,8.51
934e8a5a,Startup_11431,FoodTech,Sub_10,Pune,Karnataka,2019,Founder_323,Series C,Equity,3045971,3,Investor_455,Investor_586,90511991,803266,Yes,282,Big Data,Product_30,9946,9.42,Yes,,2022-08-28,http://example.com/pitchdeck/11431,61287,Competitor_9,3,8.5,37.32,8.76
9d080316,Startup_11432,FinTech,Sub_7,Mumbai,Tamil Nadu,2008,Founder_985,Series B,Convertible Note,3853071,2,Investor_195,Investor_682,12174568,4502866,Yes,335,Blockchain,Product_10,41511,48.21,No,Acquirer_182,2022-07-16,http://example.com/pitchdeck/11432,22026,Competitor_17,12,5.16,42.39,9.52
093ce6b7,Startup_11433,AgriTech,Sub_1,Delhi,Karnataka,2003,Founder_849,Series C,Debt,9469040,6,Investor_179,Investor_993,7827023,2104315,No,208,AR/VR,Product_45,80524,13.01,Yes,,2020-08-10,http://example.com/pitchdeck/11433,79295,Competitor_73,10,7.43,38.41,3.17
9cc18896,Startup_11434,TravelTech,Sub_6,Mumbai,Maharashtra,2003,Founder_691,Series B,Convertible Note,6563446,8,Investor_282,Investor_713,60326387,237071,Yes,434,AI,Product_19,29340,49.7,No,,2017-02-06,http://example.com/pitchdeck/11434,26261,Competitor_21,17,5.89,54.13,7.47
e2c723c6,Startup_11435,FoodTech,Sub_1,Mumbai,Maharashtra,2001,Founder_89,Series A,Debt,1679210,6,Investor_265,Investor_759,71539764,1613884,Yes,338,AR/VR,Product_26,86262,44.18,Yes,,2019-07-17,http://example.com/pitchdeck/11435,16484,Competitor_72,1,8.15,27.72,6.87
76a153a7,Startup_11436,HealthTech,Sub_1,Hyderabad,Delhi,2008,Founder_630,Series A,Grant,6174656,2,Investor_101,Investor_678,78124946,3975928,No,347,AR/VR,Product_21,84743,19.96,No,,2021-10-06,http://example.com/pitchdeck/11436,59639,Competitor_25,9,2.27,24.38,9.99
157071ab,Startup_11437,FinTech,Sub_7,Hyderabad,Maharashtra,2006,Founder_729,Series C,Grant,558513,8,Investor_126,Investor_719,15034920,2359887,No,69,AI,Product_47,89800,5.04,No,,2022-11-27,http://example.com/pitchdeck/11437,39171,Competitor_31,0,6.24,73.48,7.0
15cc8645,Startup_11438,FoodTech,Sub_5,Chennai,Maharashtra,2021,Founder_77,Series A,Convertible Note,7790031,6,Investor_485,Investor_571,60074604,656266,Yes,116,AI,Product_24,57074,36.47,No,,2023-10-21,http://example.com/pitchdeck/11438,29121,Competitor_17,12,7.02,76.81,8.89
3eee9ac5,Startup_11439,EdTech,Sub_8,Delhi,Maharashtra,2018,Founder_617,Series D,Debt,4205275,1,Investor_179,Investor_511,47106404,4608608,Yes,335,Blockchain,Product_15,49491,25.98,Yes,Acquirer_711,2022-04-04,http://example.com/pitchdeck/11439,15922,Competitor_66,6,10.0,37.96,9.87
0b9a4d7e,Startup_11440,Retail,Sub_10,Mumbai,Karnataka,2009,Founder_783,Series C,Equity,9296194,4,Investor_329,Investor_947,19762328,3120269,Yes,151,AR/VR,Product_15,46900,20.28,Yes,,2018-08-10,http://example.com/pitchdeck/11440,12849,Competitor_21,2,7.1,47.34,4.15
43e9fe27,Startup_11441,FinTech,Sub_6,Delhi,Karnataka,2006,Founder_767,Series D,Convertible Note,5004569,2,Investor_171,Investor_514,76351805,432769,Yes,36,AI,Product_18,54339,37.71,Yes,,2022-08-07,http://example.com/pitchdeck/11441,53474,Competitor_78,5,7.06,77.72,4.11
8e5eaa7a,Startup_11442,AgriTech,Sub_1,Mumbai,Maharashtra,2015,Founder_591,Series D,Grant,5893879,6,Investor_264,Investor_537,52367323,2491652,No,402,IoT,Product_40,73977,39.9,No,,2021-09-10,http://example.com/pitchdeck/11442,35196,Competitor_14,2,8.85,79.08,1.86
f7fa1ea0,Startup_11443,TravelTech,Sub_1,Hyderabad,Karnataka,2015,Founder_904,IPO,Equity,7099731,6,Investor_116,Investor_654,18165012,222646,No,417,AR/VR,Product_45,91927,35.31,Yes,,2016-06-19,http://example.com/pitchdeck/11443,39187,Competitor_98,1,9.47,43.62,3.45
94e789c5,Startup_11444,EdTech,Sub_1,Bangalore,Maharashtra,2018,Founder_859,Series D,Equity,1329095,7,Investor_483,Investor_540,15901283,1104999,No,206,AI,Product_17,74577,38.78,Yes,,2021-09-25,http://example.com/pitchdeck/11444,78328,Competitor_53,4,1.29,65.87,3.97
974ee344,Startup_11445,EdTech,Sub_10,Pune,Maharashtra,2001,Founder_729,Seed,Debt,6407362,8,Investor_34,Investor_789,30504439,511199,Yes,451,Big Data,Product_40,8222,5.84,Yes,,2015-02-22,http://example.com/pitchdeck/11445,25604,Competitor_36,18,5.65,57.27,9.25
4419c51a,Startup_11446,EdTech,Sub_10,Hyderabad,Tamil Nadu,2012,Founder_195,Series A,Convertible Note,5864209,7,Investor_307,Investor_593,45510568,1012751,Yes,473,AR/VR,Product_40,93684,13.43,No,,2021-10-19,http://example.com/pitchdeck/11446,86766,Competitor_24,10,4.73,36.6,6.56
ce8ecd62,Startup_11447,Retail,Sub_8,Bangalore,Tamil Nadu,2019,Founder_867,Series C,Equity,791650,7,Investor_397,Investor_871,64781602,1555220,Yes,146,Blockchain,Product_33,61441,28.27,Yes,,2020-01-25,http://example.com/pitchdeck/11447,36848,Competitor_10,6,5.8,70.39,9.37
530460dd,Startup_11448,Retail,Sub_3,Delhi,Telangana,2007,Founder_570,IPO,Equity,3666974,6,Investor_379,Investor_971,56868294,156129,No,292,AR/VR,Product_34,1393,16.68,Yes,,2018-11-08,http://example.com/pitchdeck/11448,76872,Competitor_51,18,4.11,31.7,9.3
40aa26d6,Startup_11449,FinTech,Sub_10,Bangalore,Telangana,2001,Founder_142,IPO,Debt,5203676,7,Investor_380,Investor_635,40244908,641455,Yes,222,AI,Product_17,7306,8.68,Yes,,2023-08-11,http://example.com/pitchdeck/11449,76876,Competitor_98,15,3.56,24.12,6.99
db6380eb,Startup_11450,AgriTech,Sub_4,Delhi,Maharashtra,2005,Founder_91,Seed,Convertible Note,523123,4,Investor_132,Investor_841,64733359,3784793,Yes,265,AI,Product_14,55722,18.46,No,,2015-11-27,http://example.com/pitchdeck/11450,76537,Competitor_54,0,3.49,61.86,2.26
79e288b8,Startup_11451,FinTech,Sub_4,Pune,Karnataka,2020,Founder_976,IPO,Grant,4478836,10,Investor_305,Investor_618,9706677,3264247,No,318,AI,Product_37,51141,19.82,No,Acquirer_499,2020-04-28,http://example.com/pitchdeck/11451,96343,Competitor_56,13,7.29,59.73,4.46
69457e0c,Startup_11452,FoodTech,Sub_9,Hyderabad,Karnataka,2006,Founder_553,Seed,Debt,6662300,10,Investor_182,Investor_630,11915115,4109488,No,393,IoT,Product_33,91952,36.19,No,Acquirer_162,2022-11-06,http://example.com/pitchdeck/11452,76952,Competitor_41,2,9.13,38.81,5.85
61945f4c,Startup_11453,EdTech,Sub_5,Mumbai,Karnataka,2002,Founder_833,IPO,Debt,9330589,5,Investor_392,Investor_789,70273620,3375248,No,411,Big Data,Product_25,26158,9.79,Yes,,2023-06-08,http://example.com/pitchdeck/11453,72002,Competitor_77,9,9.02,72.44,6.93
3c1d1c84,Startup_11454,AgriTech,Sub_1,Delhi,Karnataka,2015,Founder_377,Series D,Debt,6437996,3,Investor_442,Investor_883,16639742,3524777,No,170,Blockchain,Product_26,93100,46.57,Yes,Acquirer_240,2020-04-22,http://example.com/pitchdeck/11454,31628,Competitor_40,14,4.01,52.17,2.11
a42729a0,Startup_11455,Retail,Sub_3,Chennai,Delhi,2018,Founder_618,Series A,Debt,6870355,8,Investor_305,Investor_620,91403823,609886,Yes,385,Blockchain,Product_19,56723,17.94,No,Acquirer_792,2022-10-13,http://example.com/pitchdeck/11455,5660,Competitor_13,7,7.22,26.47,5.14
b351c855,Startup_11456,FoodTech,Sub_3,Bangalore,Karnataka,2010,Founder_900,Seed,Debt,5559049,9,Investor_150,Investor_792,62572290,2073294,No,129,AI,Product_31,47210,44.36,No,,2022-08-24,http://example.com/pitchdeck/11456,53708,Competitor_83,6,6.89,79.78,7.98
66aae400,Startup_11457,FinTech,Sub_2,Bangalore,Telangana,2015,Founder_154,IPO,Debt,3166922,4,Investor_65,Investor_565,3024910,1853996,Yes,106,Blockchain,Product_26,87689,9.53,No,,2019-01-14,http://example.com/pitchdeck/11457,55290,Competitor_8,11,4.82,27.08,5.29
3fc59a7e,Startup_11458,HealthTech,Sub_2,Delhi,Maharashtra,2000,Founder_323,Series D,Grant,5532789,1,Investor_294,Investor_630,70790804,2124028,No,166,AR/VR,Product_5,57690,30.74,Yes,,2019-02-18,http://example.com/pitchdeck/11458,57847,Competitor_42,4,3.66,41.75,1.96
c2d4b2f8,Startup_11459,Retail,Sub_2,Mumbai,Telangana,2002,Founder_527,Series B,Equity,8362268,6,Investor_138,Investor_871,89335625,1369294,No,20,Cloud,Product_9,73568,46.43,Yes,,2016-05-21,http://example.com/pitchdeck/11459,65280,Competitor_95,20,9.59,46.29,4.87
17937041,Startup_11460,Retail,Sub_7,Pune,Delhi,2017,Founder_446,Series D,Grant,6567897,2,Investor_9,Investor_853,8375013,4857339,No,54,AI,Product_48,50376,16.27,No,,2019-02-11,http://example.com/pitchdeck/11460,24959,Competitor_3,3,6.02,21.84,5.21
34a071c1,Startup_11461,FoodTech,Sub_4,Hyderabad,Tamil Nadu,2014,Founder_138,Series D,Debt,5948708,7,Investor_414,Investor_703,70037100,1126724,No,446,Big Data,Product_7,98849,17.04,Yes,,2018-09-14,http://example.com/pitchdeck/11461,13167,Competitor_52,18,2.45,65.86,9.07
a9b678f9,Startup_11462,EdTech,Sub_3,Chennai,Delhi,2006,Founder_867,Series C,Equity,4540136,10,Investor_489,Investor_838,60728233,4325567,No,239,Big Data,Product_34,97838,20.78,No,,2019-07-11,http://example.com/pitchdeck/11462,79294,Competitor_47,16,1.87,72.5,4.21
d95e2d8f,Startup_11463,HealthTech,Sub_3,Chennai,Maharashtra,2019,Founder_468,IPO,Convertible Note,8041851,6,Investor_148,Investor_987,42942667,1837396,Yes,59,Blockchain,Product_50,34402,5.64,No,,2023-10-09,http://example.com/pitchdeck/11463,91903,Competitor_43,0,1.28,34.87,3.23
f6bc6aed,Startup_11464,FinTech,Sub_3,Hyderabad,Delhi,2012,Founder_863,Seed,Grant,6200916,9,Investor_129,Investor_947,60178786,2341938,No,26,Big Data,Product_30,80931,33.85,Yes,,2019-02-26,http://example.com/pitchdeck/11464,20339,Competitor_93,18,4.61,63.91,2.1
fa11560c,Startup_11465,FinTech,Sub_5,Pune,Delhi,2011,Founder_914,Series D,Debt,8662308,3,Investor_173,Investor_863,4543576,1832579,No,225,Blockchain,Product_40,42863,32.36,No,,2022-08-27,http://example.com/pitchdeck/11465,19442,Competitor_21,4,7.98,34.15,6.35
8699ba52,Startup_11466,TravelTech,Sub_6,Mumbai,Maharashtra,2010,Founder_20,IPO,Convertible Note,5255649,3,Investor_421,Investor_718,89626804,3341002,No,299,IoT,Product_15,75091,7.45,Yes,,2020-03-05,http://example.com/pitchdeck/11466,18862,Competitor_87,7,7.8,61.5,5.89
c82475d7,Startup_11467,EdTech,Sub_7,Chennai,Tamil Nadu,2006,Founder_732,Series A,Convertible Note,1357094,10,Investor_407,Investor_838,68677694,1516857,No,354,IoT,Product_33,30695,41.37,Yes,,2015-12-02,http://example.com/pitchdeck/11467,93662,Competitor_55,10,3.53,41.16,5.68
2ba6d61f,Startup_11468,HealthTech,Sub_6,Bangalore,Telangana,2003,Founder_64,Series B,Debt,335116,10,Investor_107,Investor_676,20307510,786466,No,185,Big Data,Product_16,15049,40.5,Yes,,2019-04-13,http://example.com/pitchdeck/11468,10341,Competitor_88,17,3.54,32.69,3.31
210f74a3,Startup_11469,Retail,Sub_3,Mumbai,Karnataka,2013,Founder_563,Series D,Grant,6164054,2,Investor_361,Investor_530,63240248,2805541,Yes,159,Cloud,Product_41,87928,28.73,Yes,,2015-06-17,http://example.com/pitchdeck/11469,95042,Competitor_97,8,9.87,68.67,7.31
fada6b51,Startup_11470,FoodTech,Sub_6,Hyderabad,Telangana,2011,Founder_661,Series A,Equity,4241644,8,Investor_88,Investor_779,21926035,958312,Yes,479,IoT,Product_4,48473,40.49,Yes,,2019-03-21,http://example.com/pitchdeck/11470,40517,Competitor_18,8,9.04,66.93,8.15
33f573c4,Startup_11471,HealthTech,Sub_2,Bangalore,Maharashtra,2022,Founder_391,Series A,Grant,5848510,1,Investor_281,Investor_657,91272232,818157,Yes,160,IoT,Product_21,73904,9.48,No,,2019-03-16,http://example.com/pitchdeck/11471,97164,Competitor_50,1,1.94,66.7,4.87
a5a3f0f1,Startup_11472,FoodTech,Sub_3,Chennai,Maharashtra,2001,Founder_214,Series A,Equity,5027128,5,Investor_250,Investor_794,42968641,2413754,Yes,269,AR/VR,Product_50,6353,5.44,Yes,Acquirer_13,2022-02-06,http://example.com/pitchdeck/11472,75229,Competitor_52,5,4.51,45.54,7.7
d0f4ddbc,Startup_11473,EdTech,Sub_7,Hyderabad,Karnataka,2016,Founder_645,Series B,Grant,2755516,10,Investor_18,Investor_815,23537695,4495471,No,134,AI,Product_8,91248,46.75,Yes,,2021-04-04,http://example.com/pitchdeck/11473,72067,Competitor_16,17,3.81,53.0,9.33
a93d8fa1,Startup_11474,AgriTech,Sub_1,Bangalore,Telangana,2015,Founder_307,Seed,Debt,1481321,10,Investor_137,Investor_777,17306536,4707300,No,438,AI,Product_26,76042,8.64,No,,2021-01-03,http://example.com/pitchdeck/11474,92096,Competitor_54,5,5.93,52.59,4.05
d5f3d99e,Startup_11475,FinTech,Sub_5,Delhi,Karnataka,2000,Founder_962,Series C,Grant,7836797,3,Investor_47,Investor_548,25590108,1839719,Yes,286,AR/VR,Product_17,36889,34.76,No,,2020-11-10,http://example.com/pitchdeck/11475,29881,Competitor_46,8,2.29,55.37,6.14
